Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Protocol (v13),Page Domain (v14),Page Path (v15),Page Query String (v16),Page Fragment (v17),Page Height (v19),Page Percent Viewed (v20),Procore ID (v35),Procore User Type (v36),Tab Focus Count (v41),Form ID (v50),Form Inputs (v51),Form Input Count (v52),Form Selected Count (v53),Chat Online (v55),Chat Team Available (v56),Chat Visible (v57),Chat Covnersation ID (v58),Chat Playbook ID (v59),Chat Campaign ID (v60),Form Errors (c14),Form Interaction Path (c16),Forms On Page (c17),Redirect Timing (event1),App cache Timing (event2),DNS Timing (event3),TCP Timing (event4),Request Timing (event5),Response Timing (event6),Processing Timing (event7),On Load Timing (event8),Page Load Timing (event9),Page Scrolled 10% (event10),Page Scrolled 25% (event11),Page Scrolled 50% (event12),Page Scrolled 75% (event13),Page Scrolled 95% (event14),Page Scrolled 100% (event15),Tab Click (event17),Form Start (event20),Form Complete (event21),Form Error Count (event22),Form Selected Count (event23),Sidebar Opened (event34),Sidebar Closed (event35),Playbook Clicked (event36),Playbook Dismissed (event37),Conversation Started (event38),Message Sent (event39),Message Receieved (event40),Email Captured (event41),Phone Captured (event42),Meeting Requested (event43),Meeting Booked (event44),Forms On Page (event45)
https://stg.procore.com/construction-financials/accounting-integrations,procorestaging,200,stg.procore.com|US|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,Before Unload,2019-08-05T17:32:07.906-07:00,5699481309,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/construction-financials/accounting-integrations,,,8928,7,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,268,1,1640,4,1978,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/continuing-education,procorestaging,200,stg.procore.com|US|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,Before Unload,2019-08-05T17:32:09.915-07:00,2871281456,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/continuing-education,,#fragment,3941,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,2,1,1,1,289,1,1224,4,1593,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/demo,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-08-05T17:32:12.565-07:00,9875120491,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/demo,,,2721,22,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,4876|1295,1,1,1,1,282,76,2123,8,2473,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au,procorestaging,200,stg.procore.com|AU|Home,Home,stg.procore.com,Before Unload,2019-08-05T17:32:14.465-07:00,5874444723,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-au,,,6542,9,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,2,1,1,1,466,3,1175,5,1748,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/demo,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-08-05T17:32:19.563-07:00,5925217357,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/demo,,,2767,68,testid-1234567890,Customer/Collaborator,,4876,FirstName|LastName|Email|Phone|Company|Country|gDPRFormsConsent,7,+7,Online,Available,Visible,,,,Email|Country,FirstName|LastName|Phone|Company|mktoButton|Email|Email|submit,4876|1295,1,1,1,1,279,74,1166,5,1512,1,1,1,,,,,1,,1,7,,,,,,,,,,,,2
https://stg.procore.com/en-au/about,procorestaging,200,stg.procore.com|AU|Company|About,Company|About,stg.procore.com,Before Unload,2019-08-05T17:32:22.706-07:00,3686235568,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-au/about,,,7117,8,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,489,24,2435,6,2944,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-au/blueprint,procorestaging,200,stg.procore.com|AU|Resource|Blueprint,Resource|Blueprint,stg.procore.com,Before Unload,2019-08-05T17:32:25.290-07:00,4399698863,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-au/blueprint,,,7571,8,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,586,67,1409,9,2019,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-au/buildersclub,procorestaging,200,stg.procore.com|AU|Resource|Builders Club,Resource|Builders Club,stg.procore.com,Before Unload,2019-08-05T17:32:27.306-07:00,7071221296,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-au/buildersclub,,,3945,15,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,141,1,1367,9,1534,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-au/certification?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procorestaging,200,stg.procore.com|AU|Resource|Certification,Resource|Certification,stg.procore.com,Before Unload,2019-08-05T17:32:29.321-07:00,7546089901,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-au/certification,?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,,6161,10,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1228|1295,2,1,1,1,347,1,1489,6,1861,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/demo,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-08-05T17:32:35.543-07:00,6747203695,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/demo,,,2767,68,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876|1295,1,1,1,1,138,5,1118,5,1289,1,1,1,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/demo?nb-transaction-token=NBPOE-TXN-5d48caa36b8b9&nb-confirmation-token=33d3806da3f5ee711193d9014a72aa17&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-08-05T17:32:37.948-07:00,4957194595,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/demo,?nb-transaction-token=NBPOE-TXN-5d48caa36b8b9&nb-confirmation-token=33d3806da3f5ee711193d9014a72aa17&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,,2721,22,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,4876|1295,3,1,1,1,755,1,1231,7,2009,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/construction-financials,procorestaging,200,stg.procore.com|AU|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,Before Unload,2019-08-05T17:32:40.53-07:00,3014454292,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-au/construction-financials,,,5788,10,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,282,1,1349,8,1661,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-au/construction-financials/accounting-integrations,procorestaging,200,stg.procore.com|AU|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,Before Unload,2019-08-05T17:32:42.235-07:00,1280699768,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-au/construction-financials/accounting-integrations,,,8928,7,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,2,1,1,1,632,78,1372,4,2026,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/demo,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-08-05T17:33:42.245-07:00,7667700369,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/demo,,,2721,,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,1,1,1,1,329,77,-1565051562639,1,-1565051562243,,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/continuing-education,procorestaging,200,stg.procore.com|AU|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,Before Unload,2019-08-05T17:33:44.998-07:00,4252511996,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-au/continuing-education,,,3941,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,2,1,1,1,291,1,1577,10,1891,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-au/demo,procorestaging,200,stg.procore.com|AU|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-08-05T17:33:46.739-07:00,5317325347,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-au/demo,,,2933,20,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,4876|1295,1,1,1,1,347,3,1198,5,1565,1,,,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/engineering,procorestaging,200,stg.procore.com|AU|Company|Engineering,Company|Engineering,stg.procore.com,Before Unload,2019-08-05T17:33:49.729-07:00,4834246351,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-au/engineering,,,18936,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,324,77,2162,9,2554,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/events,procorestaging,200,stg.procore.com|AU|Event|Industry Events,Event|Industry Events,stg.procore.com,Before Unload,2019-08-05T17:33:51.578-07:00,5471945670,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-au/events,,,870,69,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,313,1,1077,7,1411,1,1,1,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-au/field-productivity,procorestaging,200,stg.procore.com|AU|Product|Field Productivity|Overview,Product|Field Productivity|Overview,stg.procore.com,Before Unload,2019-08-05T17:33:53.675-07:00,5707594704,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-au/field-productivity,,,3396,18,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,398,1,1282,6,1711,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-au/field-productivity/crews,procorestaging,200,stg.procore.com|AU|Product|Field Productivity|Crews,Product|Field Productivity|Crews,stg.procore.com,Before Unload,2019-08-05T17:33:56.17-07:00,8779908357,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-au/field-productivity/crews,,,3178,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,267,1,1266,6,1555,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/demo,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-08-05T17:34:02.922-07:00,9910522850,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/demo,,,2767,68,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876|1295,2,1,1,1,368,2,1396,6,1785,1,1,1,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/demo?nb-transaction-token=NBPOE-TXN-5d48cafad3347&nb-confirmation-token=6fca725c990dfa421c722c8ac280bad3&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-08-05T17:34:04.972-07:00,1321577851,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/demo,?nb-transaction-token=NBPOE-TXN-5d48cafad3347&nb-confirmation-token=6fca725c990dfa421c722c8ac280bad3&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,,2721,22,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,3,1,1,1,714,86,1267,5,2001,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/innovation-lab,procorestaging,200,stg.procore.com|AU|Event|Innovation Lab,Event|Innovation Lab,stg.procore.com,Before Unload,2019-08-05T17:34:07.156-07:00,9805019667,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-au/innovation-lab,,,6108,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1213|1295,2,1,1,1,415,79,1349,5,1839,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2
https://stg.procore.com/en-au/jobs,procorestaging,200,stg.procore.com|AU|Company|Jobs,Company|Jobs,stg.procore.com,Before Unload,2019-08-05T17:34:09.495-07:00,7229006543,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-au/jobs,,,4376,100,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,1,1,1,1,434,1,1189,9,1646,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-au/jobs/benefits,procorestaging,200,stg.procore.com|AU|Company|Jobs|Benefits,Company|Jobs|Benefits,stg.procore.com,Before Unload,2019-08-05T17:34:11.360-07:00,6842570122,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-au/jobs/benefits,,#fragment,4388,14,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,256,3,1411,4,1688,1,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/demo,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-08-05T17:34:18.865-07:00,1342023150,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/demo,,,2767,68,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876|1295,1,1,1,1,140,3,1400,7,1611,1,1,1,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/demo?nb-transaction-token=NBPOE-TXN-5d48cb0ab8ab4&nb-confirmation-token=b660484e196e0b829c5a9ad4001615b0&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-08-05T17:34:20.925-07:00,7550986091,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/demo,?nb-transaction-token=NBPOE-TXN-5d48cb0ab8ab4&nb-confirmation-token=b660484e196e0b829c5a9ad4001615b0&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,,2721,22,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,2,1,1,1,739,83,1254,5,2014,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/jobs/openings,procorestaging,200,stg.procore.com|AU|Company|Jobs|Openings,Company|Jobs|Openings,stg.procore.com,Before Unload,2019-08-05T17:34:23.172-07:00,8089807829,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-au/jobs/openings,,,18283,100,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,534,77,1247,4,1859,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1
https://stg.procore.com/demo,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-08-05T17:34:30.65-07:00,4335524393,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/demo,,,2767,68,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,4876|1295,1,1,1,1,286,70,1209,4,1567,1,1,1,,,,,,,,,,,,,,,,,,,,2
https://stg.procore.com/demo?nb-transaction-token=NBPOE-TXN-5d48cb15e086a&nb-confirmation-token=57fd1d20ff0c4a2f43a3f14b6f58224b&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,Before Unload,2019-08-05T17:34:32.823-07:00,2083474768,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/demo,?nb-transaction-token=NBPOE-TXN-5d48cb15e086a&nb-confirmation-token=57fd1d20ff0c4a2f43a3f14b6f58224b&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,,2721,22,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,,3,1,1,1,822,31,1868,4,2709,1,,,,,,,,,,,,,,,,,,,,,,
https://stg.procore.com/en-au/jobs/openings/1056317,procorestaging,200,stg.procore.com|US|Company|Jobs|Openings|1056317,Company|Jobs|Openings|1056317,stg.procore.com,Before Unload,2019-08-05T17:34:35.482-07:00,9194806355,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-au/jobs/openings/1056317,,,10674,6,testid-1234567890,Customer/Collaborator,,,,,,Online,Available,Visible,,,,,,1295,2,1,1,1,534,67,1600,6,2204,,,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-au/legal,procorestaging,200,stg.procore.com|AU|Company|Legal|Overview,Company|Legal|Overview,stg.procore.com,Before Unload,2019-08-05T17:34:38.930-07:00,1314372253,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-au/legal,,#fragment,1450,41,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,296,1,1218,4,1573,1,1,,,,,,,,,,,,,,,,,,,,,1
https://stg.procore.com/en-au/legal/api-terms-and-conditions,procorestaging,200,stg.procore.com|AU|Company|Legal|Api Terms And Conditions,Company|Legal|Api Terms And Conditions,stg.procore.com,Before Unload,2019-08-05T17:34:40.911-07:00,8050845424,62479535618886895422240139576241655101,1905709993.1565051416,https:,stg.procore.com,/en-au/legal/api-terms-and-conditions,,#fragment,22098,3,testid-1234567890,Customer/Collaborator,,,,,,,,,,,,,,1295,1,1,1,1,390,74,1411,4,1821,,,,,,,,,,,,,,,,,,,,,,,1
