Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Adobe Analytics ID (v5),Google Analytics ID (v6),Page Domain (v14),Page Path (v15),Procore ID (v35),Procore User Type (v36),Click Type (v46),Click Name (v47),Click Label (v48),Click Count (v49),Click Count (event19)
https://stg.procore.com/demo?nb-transaction-token=NBPOE-TXN-5d41cf897c084&nb-confirmation-token=26759a7cc4f8d9a723b88c81dee3be19&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,Click Event,2019-07-31T10:27:39.731-07:00,7820266949,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/demo,testid-1234567890,Customer/Collaborator,Demo,Popup,Video - Hear from our customers,+1,1
https://stg.procore.com/en-ca/jobs/sales,procorestaging,200,stg.procore.com|CA|Company|Jobs|Sales,Company|Jobs|Sales,stg.procore.com,Click Event,2019-07-31T10:28:52.169-07:00,5545142138,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/jobs/sales,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-ca/legal,procorestaging,200,stg.procore.com|CA|Company|Legal|Overview,Company|Legal|Overview,stg.procore.com,Click Event,2019-07-31T10:28:56.391-07:00,4350494830,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/legal,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-ca/press/procore-acquires-bimanywhere,procorestaging,200,stg.procore.com|CA|Company|Press|Procore Acquires Bimanywhere,Company|Press|Procore Acquires Bimanywhere,stg.procore.com,Click Event,2019-07-31T10:29:28.30-07:00,6914195366,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/press/procore-acquires-bimanywhere,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-ca/quality-safety,procorestaging,200,stg.procore.com|CA|Product|Quality Safety|Overview,Product|Quality Safety|Overview,stg.procore.com,Click Event,2019-07-31T10:29:40.506-07:00,1388847942,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-ca/quality-safety,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb,procorestaging,200,stg.procore.com|GB|Home,Home,stg.procore.com,Click Event,2019-07-31T10:30:41.636-07:00,9952016003,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb/continuing-education,procorestaging,200,stg.procore.com|GB|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,Click Event,2019-07-31T10:31:17.577-07:00,9732172438,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/continuing-education,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb/engineering,procorestaging,200,stg.procore.com|GB|Company|Engineering,Company|Engineering,stg.procore.com,Click Event,2019-07-31T10:31:26.567-07:00,9330015537,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/engineering,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb/jobs/sales,procorestaging,200,stg.procore.com|GB|Company|Jobs|Sales,Company|Jobs|Sales,stg.procore.com,Click Event,2019-07-31T10:31:51.50-07:00,8898057251,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/jobs/sales,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb/platform,procorestaging,200,stg.procore.com|GB|Product|Platform|Overview,Product|Platform|Overview,stg.procore.com,Click Event,2019-07-31T10:32:16.734-07:00,7757066559,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/platform,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb/press/procore-acquires-bimanywhere,procorestaging,200,stg.procore.com|GB|Company|Press|Procore Acquires Bimanywhere,Company|Press|Procore Acquires Bimanywhere,stg.procore.com,Click Event,2019-07-31T10:32:30.699-07:00,7691256398,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/press/procore-acquires-bimanywhere,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/en-gb/subcontractors,procorestaging,200,stg.procore.com|GB|Solution|Subcontractors,Solution|Subcontractors,stg.procore.com,Click Event,2019-07-31T10:33:01.401-07:00,7564492361,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/en-gb/subcontractors,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/field-productivity/crews,procorestaging,200,stg.procore.com|US|Product|Field Productivity|Crews,Product|Field Productivity|Crews,stg.procore.com,Click Event,2019-07-31T10:33:37.955-07:00,3278265978,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/field-productivity/crews,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/field-productivity/timesheets,procorestaging,200,stg.procore.com|US|Product|Field Productivity|Timesheets,Product|Field Productivity|Timesheets,stg.procore.com,Click Event,2019-07-31T10:33:40.157-07:00,8101418110,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/field-productivity/timesheets,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/legal/api-terms-and-conditions,procorestaging,200,stg.procore.com|US|Company|Legal|Api Terms And Conditions,Company|Legal|Api Terms And Conditions,stg.procore.com,Click Event,2019-07-31T10:34:20.787-07:00,5155827635,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/legal/api-terms-and-conditions,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/partners,procorestaging,200,stg.procore.com|US|Resource|Partners,Resource|Partners,stg.procore.com,Click Event,2019-07-31T10:34:30.683-07:00,9148026728,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/partners,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/project-management,procorestaging,200,stg.procore.com|US|Product|Project Management|Overview,Product|Project Management|Overview,stg.procore.com,Click Event,2019-07-31T10:34:51.340-07:00,7415525673,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/project-management,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/projects,procorestaging,200,stg.procore.com|US|Resource|Projects,Resource|Projects,stg.procore.com,Click Event,2019-07-31T10:35:03.184-07:00,5982940268,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/projects,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/roadshow,procorestaging,200,stg.procore.com|US|Event|Roadshow,Event|Roadshow,stg.procore.com,Click Event,2019-07-31T10:35:15.275-07:00,8460087216,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/roadshow,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/roi,procorestaging,200,stg.procore.com|US|Resource|ROI,Resource|ROI,stg.procore.com,Click Event,2019-07-31T10:35:17.335-07:00,9468413442,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/roi,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
https://stg.procore.com/tour,procorestaging,200,stg.procore.com|US|Marketing|Tour,Marketing|Tour,stg.procore.com,Click Event,2019-07-31T10:35:27.139-07:00,4163750665,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/tour,testid-1234567890,Customer/Collaborator,Tour,Playlist,Intro to Procore,+1,1
https://stg.procore.com/workshops,procorestaging,200,stg.procore.com|US|Event|Workshops,Event|Workshops,stg.procore.com,Click Event,2019-07-31T10:36:23.434-07:00,1883554442,03759229316241837563377248437565792649,1436868568.1564593685,stg.procore.com,/workshops,testid-1234567890,Customer/Collaborator,test type,test name,test label,+1,1
