Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Campaign (v0),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Library Version (v4),Adobe Analytics ID (v5),Google Analytics ID (v6),Site Country (v7),Previous Page Name (v8),Previous Page URL (v9),Page Type (v10),Page Protocol (v13),Page Domain (v14),Page Path (v15),Page Query String (v16),Page Fragment (v17),Page Document Title (v18),Personalization Variants (v32),Procore ID (v35),Procore User Type (v36),Navigation Type (v37),Tab ID (v38),Tab Type (v39),Tab Count (v40),Redirect Count (event16)
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,,Pageview,2020-02-06T16:57:58.811-08:00,3097440160,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,US,www.procore.com|AU|Resource|Certification,www.procore.com/en-au/certification,Landing Page,https:,www.procore.com,/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/en-au/project-financials?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoreprod2,200,www.procore.com|AU|Product|Project Financials|Overview,Product|Project Financials|Overview,www.procore.com,|BRD|LinkedIn|Social|Organic|Jobsite_Constructions-up-and-coming-tech|,Pageview,2020-02-06T16:58:06.173-08:00,9951238167,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,AU,www.procore.com|US|Landing Page|Demo,www.procore.com/demo,Product Page,https:,www.procore.com,/en-au/project-financials,?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,,Project Financial Software | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,,Pageview,2020-02-06T16:58:09.441-08:00,1933164532,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,US,www.procore.com|AU|Product|Project Financials|Overview,www.procore.com/en-au/project-financials,Landing Page,https:,www.procore.com,/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/en-au/accounting-integrations,procoreprod2,200,www.procore.com|AU|Product|Accounting Integrations|Overview,Product|Accounting Integrations|Overview,www.procore.com,,Pageview,2020-02-06T16:58:16.384-08:00,7825539816,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,AU,www.procore.com|US|Landing Page|Demo,www.procore.com/demo,Product Page,https:,www.procore.com,/en-au/accounting-integrations,,,Accounting Integration | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/en-au/continuing-education?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoreprod2,200,www.procore.com|AU|Resource|Continuing Education,Resource|Continuing Education,www.procore.com,|BRD|LinkedIn|Social|Organic|Jobsite_Constructions-up-and-coming-tech|,Pageview,2020-02-06T16:58:19.981-08:00,8941883949,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,AU,www.procore.com|AU|Product|Accounting Integrations|Overview,www.procore.com/en-au/accounting-integrations,Default Page,https:,www.procore.com,/en-au/continuing-education,?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,,Obtain Free Continuing Education Units Through Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/en-au/demo,procoreprod2,200,www.procore.com|AU|Landing Page|Demo,Landing Page|Demo,www.procore.com,,Pageview,2020-02-06T16:58:24.648-08:00,8704011312,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,AU,www.procore.com|AU|Resource|Continuing Education,www.procore.com/en-au/continuing-education,Solutions Page,https:,www.procore.com,/en-au/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/en-au/engineering?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procoreprod2,200,www.procore.com|AU|Company|Engineering,Company|Engineering,www.procore.com,|BRD|LinkedIn|Social|Organic|Jobsite_Constructions-up-and-coming-tech|,Pageview,2020-02-06T16:58:28.101-08:00,6549899890,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,AU,www.procore.com|AU|Landing Page|Demo,www.procore.com/en-au/demo,404,https:,www.procore.com,/en-au/engineering,?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,,Page Not Found | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,,Pageview,2020-02-06T16:58:30.945-08:00,8924870724,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,US,www.procore.com|AU|Company|Engineering,www.procore.com/en-au/engineering,Landing Page,https:,www.procore.com,/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/demo-thank-you,procoreprod2,200,www.procore.com|US|Landing Page|Thank you page,Landing Page|Thank you page,www.procore.com,,Pageview,2020-02-06T16:58:38.191-08:00,6652200946,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,US,www.procore.com|US|Landing Page|Demo,www.procore.com/demo,Thank You Page,https:,www.procore.com,/demo-thank-you,,,Thank You for Requesting a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/en-au/events,procoreprod2,200,www.procore.com|AU|Event|Industry Events,Event|Industry Events,www.procore.com,,Pageview,2020-02-06T16:58:40.733-08:00,8335759826,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,AU,www.procore.com|US|Landing Page|Thank you page,www.procore.com/demo-thank-you,Events Page,https:,www.procore.com,/en-au/events,,,Industry Events | Join Procore at One of Our Industry Conferences,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/en-au/field-productivity,procoreprod2,200,www.procore.com|AU|Product|Field Productivity|Overview,Product|Field Productivity|Overview,www.procore.com,,Pageview,2020-02-06T16:58:44.187-08:00,6634575510,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,AU,www.procore.com|AU|Event|Industry Events,www.procore.com/en-au/events,Product Page,https:,www.procore.com,/en-au/field-productivity,,,Construction Field Productivity Software | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,,Pageview,2020-02-06T16:58:47.16-08:00,5120502787,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,US,www.procore.com|AU|Product|Field Productivity|Overview,www.procore.com/en-au/field-productivity,Landing Page,https:,www.procore.com,/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/en-au/field-productivity/crews,procoreprod2,200,www.procore.com|AU|Other|Field Productivity|Crews,Other|Field Productivity|Crews,www.procore.com,,Pageview,2020-02-06T16:58:53.248-08:00,7233873594,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,AU,www.procore.com|US|Landing Page|Demo,www.procore.com/demo,Product Tool Page,https:,www.procore.com,/en-au/field-productivity/crews,,,Construction Crew Software – Manage the Field | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,,Pageview,2020-02-06T16:58:56.365-08:00,3053366431,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,US,www.procore.com|AU|Other|Field Productivity|Crews,www.procore.com/en-au/field-productivity/crews,Landing Page,https:,www.procore.com,/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/en-au/innovation-lab,procoreprod2,200,www.procore.com|AU|Event|Innovation Lab,Event|Innovation Lab,www.procore.com,,Pageview,2020-02-06T16:59:02.639-08:00,7803434103,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,AU,www.procore.com|US|Landing Page|Demo,www.procore.com/demo,Default Page,https:,www.procore.com,/en-au/innovation-lab,,,Masterminds Meet at Procore Innovation Labs,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/demo,procoreprod2,200,www.procore.com|US|Landing Page|Demo,Landing Page|Demo,www.procore.com,,Pageview,2020-02-06T16:59:05.592-08:00,3899911354,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,US,www.procore.com|AU|Event|Innovation Lab,www.procore.com/en-au/innovation-lab,Landing Page,https:,www.procore.com,/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/demo-thank-you,procoreprod2,200,www.procore.com|US|Landing Page|Thank you page,Landing Page|Thank you page,www.procore.com,,Pageview,2020-02-06T16:59:12.803-08:00,3666320912,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,US,www.procore.com|US|Landing Page|Demo,www.procore.com/demo,Thank You Page,https:,www.procore.com,/demo-thank-you,,,Thank You for Requesting a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/en-au/jobs,procoreprod2,200,www.procore.com|AU|Company|Jobs,Company|Jobs,www.procore.com,,Pageview,2020-02-06T16:59:15.315-08:00,8598851098,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,AU,www.procore.com|US|Landing Page|Thank you page,www.procore.com/demo-thank-you,Default Page,https:,www.procore.com,/en-au/jobs,,,Procore is Always Looking for Talented Team Members,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/en-au/jobs/benefits,procoreprod2,200,www.procore.com|AU|Company|Jobs|Benefits,Company|Jobs|Benefits,www.procore.com,,Pageview,2020-02-06T16:59:18.377-08:00,5011231618,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,AU,www.procore.com|AU|Company|Jobs,www.procore.com/en-au/jobs,Default Page,https:,www.procore.com,/en-au/jobs/benefits,,,The Multiple| Amazing Benefits Procore Offers Employees,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/en-au/jobs/openings,procoreprod2,200,www.procore.com|AU|Company|Jobs|Openings,Company|Jobs|Openings,www.procore.com,,Pageview,2020-02-06T16:59:21.763-08:00,5194090152,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,AU,www.procore.com|AU|Company|Jobs|Benefits,www.procore.com/en-au/jobs/benefits,Jobs,https:,www.procore.com,/en-au/jobs/openings,,#fragment,Find Your Dream Job at Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/en-au/jobs/openings,procoreprod2,200,www.procore.com|AU|Company|Jobs|Openings,Company|Jobs|Openings,www.procore.com,,Pageview,2020-02-06T16:59:25.430-08:00,2393061568,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,AU,www.procore.com|AU|Company|Jobs|Openings,www.procore.com/en-au/jobs/openings,Jobs,https:,www.procore.com,/en-au/jobs/openings,,,Find Your Dream Job at Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,1
https://www.procore.com/en-au/jobs/sales,procoreprod2,200,www.procore.com|AU|Company|Jobs|Sales,Company|Jobs|Sales,www.procore.com,,Pageview,2020-02-06T16:59:28.482-08:00,5361263694,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,AU,www.procore.com|AU|Company|Jobs|Openings,www.procore.com/en-au/jobs/openings,Default Page,https:,www.procore.com,/en-au/jobs/sales,,,Build Your Sales Career with Procore | Job Openings,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/en-au/legal,procoreprod2,200,www.procore.com|AU|Company|Legal|Overview,Company|Legal|Overview,www.procore.com,,Pageview,2020-02-06T16:59:31.626-08:00,8293882634,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,AU,www.procore.com|AU|Company|Jobs|Sales,www.procore.com/en-au/jobs/sales,Legal,https:,www.procore.com,/en-au/legal,,,Procore Legal Terms an Policies,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
https://www.procore.com/en-au/legal/api-terms-and-conditions,procoreprod2,200,www.procore.com|AU|Company|Legal|Api Terms And Conditions,Company|Legal|Api Terms And Conditions,www.procore.com,,Pageview,2020-02-06T16:59:34.844-08:00,4618356029,2.17.0|4.5.2|production|25.7.0|2020-02-07T00:43:07Z,88384212872544261051154637826826683353,1022827805.1581037003,AU,www.procore.com|AU|Company|Legal|Overview,www.procore.com/en-au/legal,Legal Child,https:,www.procore.com,/en-au/legal/api-terms-and-conditions,,,API Terms and Conditions | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,8a7edb4e-d92c-44c9-9d80-fdfc3f5980a5,Existing,1,
