Test URL (url),Report Suite (rs),Status Code (status),Page Name (pageName),Site Section (ch),Server (server),Campaign (v0),Hit Type (v1),Timestamp (v2),Pageview ID (v3),Library Version (v4),Adobe Analytics ID (v5),Google Analytics ID (v6),Site Country (v7),Previous Page Name (v8),Previous Page URL (v9),Page Type (v10),Page Protocol (v13),Page Domain (v14),Page Path (v15),Page Query String (v16),Page Fragment (v17),Page Document Title (v18),Personalization Variants (v32),Procore ID (v35),Procore User Type (v36),Navigation Type (v37),Tab ID (v38),Tab Type (v39),Tab Count (v40),Redirect Count (event16)
https://stg.procore.com/en-au,procorestaging,200,stg.procore.com|AU|Home,Home,stg.procore.com,|||||,Pageview,2019-07-31T22:11:08.859-07:00,8584838515,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|US|Marketing|Demo,stg.procore.com/demo,Home,https:,stg.procore.com,/en-au,,,Procore – World's Leading Construction Management Software,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/about,procorestaging,200,stg.procore.com|AU|Company|About,Company|About,stg.procore.com,|||||,Pageview,2019-07-31T22:11:16.408-07:00,4861381118,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|AU|Home,stg.procore.com/en-au,Default Page,https:,stg.procore.com,/en-au/about,,,The #1 Most Used Construction Management Software,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/demo,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,|||||,Pageview,2019-07-31T22:11:20.614-07:00,9831404640,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,US,stg.procore.com|AU|Company|About,stg.procore.com/en-au/about,Demo Page,https:,stg.procore.com,/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/blueprint,procorestaging,200,stg.procore.com|AU|Resource|Blueprint,Resource|Blueprint,stg.procore.com,|||||,Pageview,2019-07-31T22:11:27.215-07:00,7377450353,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|US|Marketing|Demo,stg.procore.com/demo,Default Page,https:,stg.procore.com,/en-au/blueprint,,,Award-Winning Customer Implementation and Support,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/buildersclub,procorestaging,200,stg.procore.com|AU|Resource|Builders Club,Resource|Builders Club,stg.procore.com,|||||,Pageview,2019-07-31T22:11:31.583-07:00,4667661407,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|AU|Resource|Blueprint,stg.procore.com/en-au/blueprint,Default Page,https:,stg.procore.com,/en-au/buildersclub,,,Builder's Club - Procore's Rewards Program for Professionals,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/certification,procorestaging,200,stg.procore.com|AU|Resource|Certification,Resource|Certification,stg.procore.com,|||||,Pageview,2019-07-31T22:11:36.724-07:00,5109448806,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|AU|Resource|Builders Club,stg.procore.com/en-au/buildersclub,Default Page,https:,stg.procore.com,/en-au/certification,,,Get Your Procore Certification,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/demo,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,|||||,Pageview,2019-07-31T22:11:40.432-07:00,4601597923,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,US,stg.procore.com|AU|Resource|Certification,stg.procore.com/en-au/certification,Demo Page,https:,stg.procore.com,/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/construction-financials,procorestaging,200,stg.procore.com|AU|Product|Construction Financials|Overview,Product|Construction Financials|Overview,stg.procore.com,|||||,Pageview,2019-07-31T22:11:47.41-07:00,4594301230,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|US|Marketing|Demo,stg.procore.com/demo,Overview,https:,stg.procore.com,/en-au/construction-financials,,#fragment,Construction Financial Management Software | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/demo,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,|||||,Pageview,2019-07-31T22:11:54.717-07:00,1958152973,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,US,stg.procore.com|AU|Product|Construction Financials|Overview,stg.procore.com/en-au/construction-financials,Demo Page,https:,stg.procore.com,/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/construction-financials/accounting-integrations,procorestaging,200,stg.procore.com|AU|Product|Construction Financials|Accounting Integrations,Product|Construction Financials|Accounting Integrations,stg.procore.com,|||||,Pageview,2019-07-31T22:12:02.430-07:00,8102665033,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|US|Marketing|Demo,stg.procore.com/demo,Tool,https:,stg.procore.com,/en-au/construction-financials/accounting-integrations,,,Construction Accounting Integrations | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/continuing-education,procorestaging,200,stg.procore.com|AU|Resource|Continuing Education,Resource|Continuing Education,stg.procore.com,|||||,Pageview,2019-07-31T22:12:06.410-07:00,4428392397,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|AU|Product|Construction Financials|Accounting Integrations,stg.procore.com/en-au/construction-financials/accounting-integrations,Default Page,https:,stg.procore.com,/en-au/continuing-education,,,Obtain Free Continuing Education Units Through Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/demo,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,|||||,Pageview,2019-07-31T22:12:10.569-07:00,8816545939,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,US,stg.procore.com|AU|Resource|Continuing Education,stg.procore.com/en-au/continuing-education,Demo Page,https:,stg.procore.com,/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/demo?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procorestaging,200,stg.procore.com|AU|Marketing|Demo,Marketing|Demo,stg.procore.com,|BRD|LinkedIn|Social|Organic|Jobsite_Constructions-up-and-coming-tech,Pageview,2019-07-31T22:12:17.306-07:00,6322267732,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|US|Marketing|Demo,stg.procore.com/demo,Demo Page,https:,stg.procore.com,/en-au/demo,?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/engineering,procorestaging,200,stg.procore.com|AU|Company|Engineering,Company|Engineering,stg.procore.com,|||||,Pageview,2019-07-31T22:12:22.211-07:00,4252918079,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|AU|Marketing|Demo,stg.procore.com/en-au/demo,Engineering,https:,stg.procore.com,/en-au/engineering,,,Build Your Engineering Career with Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/events,procorestaging,200,stg.procore.com|AU|Event|Industry Events,Event|Industry Events,stg.procore.com,|||||,Pageview,2019-07-31T22:12:32.672-07:00,3706272319,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|AU|Company|Engineering,stg.procore.com/en-au/engineering,Event,https:,stg.procore.com,/en-au/events,,,Industry Events | Join Procore at One of Our Industry Conferences,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/field-productivity?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,procorestaging,200,stg.procore.com|AU|Product|Field Productivity|Overview,Product|Field Productivity|Overview,stg.procore.com,|BRD|LinkedIn|Social|Organic|Jobsite_Constructions-up-and-coming-tech,Pageview,2019-07-31T22:12:36.685-07:00,3096992877,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|AU|Event|Industry Events,stg.procore.com/en-au/events,Overview,https:,stg.procore.com,/en-au/field-productivity,?utm_medium=Social&utm_source=LinkedIn&utm_campaign=BRD&utm_term=Organic&utm_content=Jobsite_Constructions-up-and-coming-tech,,Construction Field Productivity | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/field-productivity/crews,procorestaging,200,stg.procore.com|AU|Product|Field Productivity|Crews,Product|Field Productivity|Crews,stg.procore.com,|||||,Pageview,2019-07-31T22:12:40.887-07:00,3596415543,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|AU|Product|Field Productivity|Overview,stg.procore.com/en-au/field-productivity,Tool,https:,stg.procore.com,/en-au/field-productivity/crews,,#fragment,Construction Crews Software | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/innovation-lab,procorestaging,200,stg.procore.com|AU|Event|Innovation Lab,Event|Innovation Lab,stg.procore.com,|||||,Pageview,2019-07-31T22:12:44.719-07:00,5901022832,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|AU|Product|Field Productivity|Crews,stg.procore.com/en-au/field-productivity/crews,Default Page,https:,stg.procore.com,/en-au/innovation-lab,,,Masterminds Meet at Procore Innovation Labs,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/demo,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,|||||,Pageview,2019-07-31T22:12:49.299-07:00,4291838836,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,US,stg.procore.com|AU|Event|Innovation Lab,stg.procore.com/en-au/innovation-lab,Demo Page,https:,stg.procore.com,/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/demo?nb-transaction-token=NBPOE-TXN-5d4274d83b680&nb-confirmation-token=a958c730b9996feda2b48a6d7a523e45&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,|||||,Pageview,2019-07-31T22:12:58.218-07:00,2992878482,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,US,stg.procore.com|US|Marketing|Demo,stg.procore.com/demo,Demo Page,https:,stg.procore.com,/demo,?nb-transaction-token=NBPOE-TXN-5d4274d83b680&nb-confirmation-token=a958c730b9996feda2b48a6d7a523e45&nb-result=valid&FirstName=Josh&LastName=Bradley&Email=joshua.bradley%2Badobetest%40procore.com&Phone=1234567890&Company=Procore&Country=Bahamas&utm_campaign__c=&utm_content__c=&utm_medium__c=&utm_source__c=&utm_term__c=&formid=4876&munchkinId=788-HIQ-636&gAClientID=,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/jobs,procorestaging,200,stg.procore.com|AU|Company|Jobs,Company|Jobs,stg.procore.com,|||||,Pageview,2019-07-31T22:13:01.321-07:00,3365434164,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|US|Marketing|Demo,stg.procore.com/demo,Default Page,https:,stg.procore.com,/en-au/jobs,,#fragment,Procore is Always Looking for Talented Team Members,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/jobs/benefits,procorestaging,200,stg.procore.com|AU|Company|Jobs|Benefits,Company|Jobs|Benefits,stg.procore.com,|||||,Pageview,2019-07-31T22:13:07.188-07:00,1773868215,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|AU|Company|Jobs,stg.procore.com/en-au/jobs,Default Page,https:,stg.procore.com,/en-au/jobs/benefits,,,The Multiple| Amazing Benefits Procore Offers Employees,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/jobs/openings,procorestaging,200,stg.procore.com|AU|Company|Jobs|Openings,Company|Jobs|Openings,stg.procore.com,|||||,Pageview,2019-07-31T22:13:11.390-07:00,6982741069,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|AU|Company|Jobs|Benefits,stg.procore.com/en-au/jobs/benefits,Jobs,https:,stg.procore.com,/en-au/jobs/openings,,,Find Your Dream Job at Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/jobs/openings/1056317,procorestaging,200,stg.procore.com|US|Company|Jobs|Openings|1056317,Company|Jobs|Openings|1056317,stg.procore.com,|||||,Pageview,2019-07-31T22:13:16.362-07:00,7260883604,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,US,stg.procore.com|AU|Company|Jobs|Openings,stg.procore.com/en-au/jobs/openings,Jobs Detail,https:,stg.procore.com,/en-au/jobs/openings/1056317,,,Procore Jobs | Principal Site Reliability Engineer in Carpinteria| CA,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/jobs/sales,procorestaging,200,stg.procore.com|AU|Company|Jobs|Sales,Company|Jobs|Sales,stg.procore.com,|||||,Pageview,2019-07-31T22:13:21.460-07:00,7802585523,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|US|Company|Jobs|Openings|1056317,stg.procore.com/en-au/jobs/openings/1056317,Default Page,https:,stg.procore.com,/en-au/jobs/sales,,,Build Your Sales Career with Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/legal,procorestaging,200,stg.procore.com|AU|Company|Legal|Overview,Company|Legal|Overview,stg.procore.com,|||||,Pageview,2019-07-31T22:13:26.481-07:00,3178887416,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|AU|Company|Jobs|Sales,stg.procore.com/en-au/jobs/sales,Legal,https:,stg.procore.com,/en-au/legal,,,Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/legal/api-terms-and-conditions,procorestaging,200,stg.procore.com|AU|Company|Legal|Api Terms And Conditions,Company|Legal|Api Terms And Conditions,stg.procore.com,|||||,Pageview,2019-07-31T22:13:29.365-07:00,6915977403,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|AU|Company|Legal|Overview,stg.procore.com/en-au/legal,Legal Child,https:,stg.procore.com,/en-au/legal/api-terms-and-conditions,,,API Terms and Conditions | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/demo,procorestaging,200,stg.procore.com|US|Marketing|Demo,Marketing|Demo,stg.procore.com,|||||,Pageview,2019-07-31T22:13:34.302-07:00,4264703207,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,US,stg.procore.com|AU|Company|Legal|Api Terms And Conditions,stg.procore.com/en-au/legal/api-terms-and-conditions,Demo Page,https:,stg.procore.com,/demo,,,Request a Demo | Procore,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/partners,procorestaging,200,stg.procore.com|AU|Resource|Partners,Resource|Partners,stg.procore.com,|||||,Pageview,2019-07-31T22:13:41.210-07:00,6411177478,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|US|Marketing|Demo,stg.procore.com/demo,Default Page,https:,stg.procore.com,/en-au/partners,,,Procore is Looking for Web and Mobile Partners,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
https://stg.procore.com/en-au/platform,procorestaging,200,stg.procore.com|AU|Product|Platform|Overview,Product|Platform|Overview,stg.procore.com,|||||,Pageview,2019-07-31T22:13:44.769-07:00,3506574031,2.15.0|4.4.0|staging|25.6.0|2019-08-01T05:03:50Z,45308589624881343011519527256482478410,2063372176.1564636212,AU,stg.procore.com|AU|Resource|Partners,stg.procore.com/en-au/partners,Default Page,https:,stg.procore.com,/en-au/platform,,,Frictionless Construction at Your Fingertips | Procore Platform,Default,testid-1234567890,Customer/Collaborator,NAVIGATE,123b0062-9a62-4609-a0c3-7c140375def7,Existing,1,
